Utility ID,State,Plant Code,Plant Name,Year,Month,Generator ID,Boiler ID,Cooling ID,Water Consumption Intensity Rate (Gallons / MWh),Water Withdrawal Rate per Fuel Consumption (Gallons / MMBTU),Water Consumption Rate per Fuel Consumption (Gallons / MMBTU),Cooling System Type,Water Type,Water Source,Water Source Name,Fuel Consumption from Steam Turbines (MMBTU),Summer Capacity of Steam Turbines (MW),Gross Generation from Steam Turbines (MWh),Net Generation from Steam Turbines (MWh),Minimum Generator Inservice Month,Minimum Generator Inservice Year,Maximum Generator Inservice Month,Maximum Generator Inservice Year,Cooling Status
55937,TX,3457,Lewis Creek,2019,2,Many,Many,1,325.0,3350.0,29.0,Closed,Fresh,Surface,Lake Conroe,1154113.0,503.0,107280.0,104159.0,12,1970,5,1971,OP
55937,TX,3457,Lewis Creek,2019,3,Many,Many,1,130.0,4083.0,12.0,Closed,Fresh,Surface,Lake Conroe,1736062.0,503.0,163526.0,158019.0,12,1970,5,1971,OP
55937,TX,3457,Lewis Creek,2019,4,Many,Many,1,486.0,2836.0,46.0,Closed,Fresh,Surface,Lake Conroe,1454190.0,503.0,141694.0,138066.0,12,1970,5,1971,OP
55937,TX,3457,Lewis Creek,2019,5,Many,Many,1,1029.0,5903.0,96.0,Closed,Fresh,Surface,Lake Conroe,1812289.0,503.0,174673.0,168854.0,12,1970,5,1971,OP
55937,TX,3457,Lewis Creek,2019,6,Many,Many,1,1164.0,5907.0,108.0,Closed,Fresh,Surface,Lake Conroe,2618243.0,503.0,250916.0,243249.0,12,1970,5,1971,OP
55937,TX,3457,Lewis Creek,2019,7,Many,Many,1,677.0,5376.0,63.0,Closed,Fresh,Surface,Lake Conroe,2972725.0,503.0,286781.0,278401.0,12,1970,5,1971,OP
55937,TX,3457,Lewis Creek,2019,8,Many,Many,1,1036.0,5394.0,97.0,Closed,Fresh,Surface,Lake Conroe,2962866.0,503.0,286750.0,278269.0,12,1970,5,1971,OP
55937,TX,3457,Lewis Creek,2019,9,Many,Many,1,787.0,6488.0,72.0,Closed,Fresh,Surface,Lake Conroe,2383715.0,503.0,225942.0,218302.0,12,1970,5,1971,OP
55937,TX,3457,Lewis Creek,2019,10,Many,Many,1,1692.0,6553.0,158.0,Closed,Fresh,Surface,Lake Conroe,2123917.0,503.0,204173.0,197797.0,12,1970,5,1971,OP
55937,TX,3457,Lewis Creek,2019,11,Many,Many,1,1771.0,6687.0,164.0,Closed,Fresh,Surface,Lake Conroe,1156383.0,503.0,110954.0,107291.0,12,1970,5,1971,OP
55937,TX,3457,Lewis Creek,2019,12,Many,Many,1,172.0,7070.0,15.0,Closed,Fresh,Surface,Lake Conroe,1677147.0,503.0,155073.0,149971.0,12,1970,5,1971,OP
55937,TX,3459,Sabine,2019,1,1,1,1,6099.0,132090.0,266.0,Open,Brackish,Surface,Sabine Lake,49157.0,211.6,4272.0,2142.0,1,1962,1,1962,OP
55937,TX,3459,Sabine,2019,2,1,1,1,415.0,18272.0,30.0,Open,Brackish,Surface,Sabine Lake,321844.0,211.6,26114.0,23148.0,1,1962,1,1962,OP
55937,TX,3459,Sabine,2019,3,1,1,1,572.0,24770.0,42.0,Open,Brackish,Surface,Sabine Lake,264182.0,211.6,22272.0,19276.0,1,1962,1,1962,OP
55937,TX,3459,Sabine,2019,4,1,1,1,1196.0,75581.0,65.0,Open,Brackish,Surface,Sabine Lake,74029.0,211.6,5542.0,4039.0,1,1962,1,1962,OP
55937,TX,3459,Sabine,2019,5,1,1,1,2792.9597270537865,22279439.130736478,47028.09858103062,Open,Brackish,Surface,Sabine Lake,1257933.400415153,211.6,207086.84502262445,-391.0,1,1962,1,1962,OP
55937,TX,3459,Sabine,2019,6,1,1,1,502.0,19957.0,42.0,Open,Brackish,Surface,Sabine Lake,288359.0,211.6,26563.0,24189.0,1,1962,1,1962,OP
55937,TX,3459,Sabine,2019,7,1,1,1,439.0,13887.0,37.0,Open,Brackish,Surface,Sabine Lake,471934.0,211.6,43486.0,39907.0,1,1962,1,1962,OP
55937,TX,3459,Sabine,2019,8,1,1,1,274.0,7258.0,23.0,Open,Brackish,Surface,Sabine Lake,853175.0,211.6,76540.0,71699.0,1,1962,1,1962,OP
55937,TX,3459,Sabine,2019,9,1,1,1,407.0,9497.0,32.0,Open,Brackish,Surface,Sabine Lake,598553.0,211.6,51663.0,47766.0,1,1962,1,1962,OP
55937,TX,3459,Sabine,2019,10,1,1,1,2792.9597270537865,22279439.130736478,47028.09858103062,Open,Brackish,Surface,Sabine Lake,1257933.400415153,211.6,207086.84502262445,-1355.0,1,1962,1,1962,OP
55937,TX,3459,Sabine,2019,11,1,1,1,143.0,12945.0,10.0,Open,Brackish,Surface,Sabine Lake,474228.0,211.6,34918.0,31672.0,1,1962,1,1962,OP
55937,TX,3459,Sabine,2019,12,1,1,1,535.0,19597.0,42.0,Open,Brackish,Surface,Sabine Lake,298314.0,211.6,26164.0,23243.0,1,1962,1,1962,OP
55937,TX,3459,Sabine,2019,1,3,3,3,3494.0,89130.0,182.0,Open,Brackish,Surface,Sabine Lake,107358.0,359.0,9329.0,5587.0,12,1966,12,1966,OP
55937,TX,3459,Sabine,2019,2,3,3,3,147.0,6980.0,11.0,Open,Brackish,Surface,Sabine Lake,1241518.0,359.0,100736.0,95996.0,12,1966,12,1966,OP
55937,TX,3459,Sabine,2019,3,3,3,3,384.0,17448.0,29.0,Open,Brackish,Surface,Sabine Lake,552694.0,359.0,46595.0,42258.0,12,1966,12,1966,OP
55937,TX,3459,Sabine,2019,4,3,3,3,103.0,8327.0,7.0,Open,Brackish,Surface,Sabine Lake,990150.0,359.0,74127.0,69139.0,12,1966,12,1966,OP
55937,TX,3459,Sabine,2019,5,3,3,3,149.0,4234.0,13.0,Open,Brackish,Surface,Sabine Lake,1960324.0,359.0,181180.0,173884.0,12,1966,12,1966,OP
55937,TX,3459,Sabine,2019,6,3,3,3,110.0,4621.0,10.0,Open,Brackish,Surface,Sabine Lake,1835409.0,359.0,169074.0,162050.0,12,1966,12,1966,OP
55937,TX,3459,Sabine,2019,7,3,3,3,464.0,14974.0,40.0,Open,Brackish,Surface,Sabine Lake,644980.0,359.0,59431.0,55620.0,12,1966,12,1966,OP
55937,TX,3459,Sabine,2019,8,3,3,3,513.0,13656.0,43.0,Open,Brackish,Surface,Sabine Lake,668273.0,359.0,59952.0,56391.0,12,1966,12,1966,OP
55937,TX,3459,Sabine,2019,9,3,3,3,927.0,22020.0,75.0,Open,Brackish,Surface,Sabine Lake,380433.0,359.0,32836.0,30898.0,12,1966,12,1966,OP
55937,TX,3459,Sabine,2019,10,3,3,3,2792.9597270537865,22279439.130736478,47028.09858103062,Open,Brackish,Surface,Sabine Lake,1257933.400415153,359.0,207086.84502262445,-487.0,12,1966,12,1966,OP
55937,TX,3459,Sabine,2019,11,3,3,3,2792.9597270537865,22279439.130736478,47028.09858103062,Open,Brackish,Surface,Sabine Lake,1257933.400415153,359.0,207086.84502262445,-3005.0,12,1966,12,1966,OP
55937,TX,3459,Sabine,2019,12,3,3,3,2792.9597270537865,22279439.130736478,47028.09858103062,Open,Brackish,Surface,Sabine Lake,1257933.400415153,359.0,207086.84502262445,-2554.0,12,1966,12,1966,OP
55937,TX,3459,Sabine,2019,1,4,4,4,106.0,4421.0,9.0,Open,Brackish,Surface,Sabine Lake,2473874.0,512.5,214975.0,207472.0,8,1974,8,1974,OP
55937,TX,3459,Sabine,2019,2,4,4,4,414.0,19204.0,31.0,Open,Brackish,Surface,Sabine Lake,515751.0,512.5,41847.0,39062.0,8,1974,8,1974,OP
55937,TX,3459,Sabine,2019,3,4,4,4,156.0,7456.0,13.0,Open,Brackish,Surface,Sabine Lake,1478156.0,512.5,124616.0,119095.0,8,1974,8,1974,OP
55937,TX,3459,Sabine,2019,4,4,4,4,7281.0,164318.0,142.0,Open,Brackish,Surface,Sabine Lake,57349.0,512.5,4293.0,1117.0,8,1974,8,1974,OP
55937,TX,3459,Sabine,2019,5,4,4,4,247.0,7009.0,22.0,Open,Brackish,Surface,Sabine Lake,1353483.0,512.5,125093.0,119785.0,8,1974,8,1974,OP
55937,TX,3459,Sabine,2019,6,4,4,4,644.0,25337.0,53.0,Open,Brackish,Surface,Sabine Lake,382525.0,512.5,35237.0,31751.0,8,1974,8,1974,OP
55937,TX,3459,Sabine,2019,7,4,4,4,150.0,4980.0,13.0,Open,Brackish,Surface,Sabine Lake,2216357.0,512.5,204224.0,196494.0,8,1974,8,1974,OP
55937,TX,3459,Sabine,2019,8,4,4,4,164.0,4492.0,14.0,Open,Brackish,Surface,Sabine Lake,2322023.0,512.5,208313.0,201019.0,8,1974,8,1974,OP
55937,TX,3459,Sabine,2019,9,4,4,4,135.0,3288.0,11.0,Open,Brackish,Surface,Sabine Lake,2911564.0,512.5,251306.0,243068.0,8,1974,8,1974,OP
55937,TX,3459,Sabine,2019,10,4,4,4,100.0,3201.0,8.0,Open,Brackish,Surface,Sabine Lake,2783168.0,512.5,237789.0,229765.0,8,1974,8,1974,OP
55937,TX,3459,Sabine,2019,11,4,4,4,195.0,16950.0,12.0,Open,Brackish,Surface,Sabine Lake,610000.0,512.5,44915.0,39104.0,8,1974,8,1974,OP
55937,TX,3459,Sabine,2019,12,4,4,4,113.0,4485.0,10.0,Open,Brackish,Surface,Sabine Lake,2195408.0,512.5,192549.0,184859.0,8,1974,8,1974,OP
55937,TX,3459,Sabine,2019,1,5,5,Many,2792.9597270537865,22279439.130736478,47028.09858103062,Closed,Fresh,Surface,Sabine River,1353.0,447.4,118.0,-799.0,12,1979,12,1979,OP
55937,TX,3459,Sabine,2019,2,5,5,Many,2792.9597270537865,22279439.130736478,47028.09858103062,Closed,Fresh,Surface,Sabine River,1450.0,447.4,117.0,-222.0,12,1979,12,1979,OP
55937,TX,3459,Sabine,2019,3,5,5,Many,2792.9597270537865,22279439.130736478,47028.09858103062,Closed,Fresh,Surface,Sabine River,1544.0,447.4,130.0,-320.0,12,1979,12,1979,OP
55937,TX,3459,Sabine,2019,4,5,5,Many,2792.9597270537865,22279439.130736478,47028.09858103062,Closed,Fresh,Surface,Sabine River,1683.0,447.4,126.0,-682.0,12,1979,12,1979,OP
55937,TX,3459,Sabine,2019,5,5,5,Many,2792.9597270537865,22279439.130736478,47028.09858103062,Closed,Fresh,Surface,Sabine River,1408.0,447.4,130.0,-757.0,12,1979,12,1979,OP
55937,TX,3459,Sabine,2019,6,5,5,Many,2394.0,146.0,187.0,Closed,Fresh,Surface,Sabine River,184003.0,447.4,16950.0,14365.0,12,1979,12,1979,OP
55937,TX,3459,Sabine,2019,7,5,5,Many,689.0,60.0,60.0,Closed,Fresh,Surface,Sabine River,2067911.0,447.4,190544.0,179528.0,12,1979,12,1979,OP
55937,TX,3459,Sabine,2019,8,5,5,Many,847.0,73.0,72.0,Closed,Fresh,Surface,Sabine River,2128943.0,447.4,190989.0,180119.0,12,1979,12,1979,OP
55937,TX,3459,Sabine,2019,9,5,5,Many,1197.0,95.0,92.0,Closed,Fresh,Surface,Sabine River,886652.0,447.4,76529.0,68439.0,12,1979,12,1979,OP
55937,TX,3459,Sabine,2019,10,5,5,Many,671.0,55.0,53.0,Closed,Fresh,Surface,Sabine River,1645570.0,447.4,140593.0,130505.0,12,1979,12,1979,OP
55937,TX,3459,Sabine,2019,11,5,5,Many,1098.0,75.0,74.0,Closed,Fresh,Surface,Sabine River,1342505.0,447.4,98849.0,89944.0,12,1979,12,1979,OP
55937,TX,3459,Sabine,2019,12,5,5,Many,8747.0,336.0,324.0,Closed,Fresh,Surface,Sabine River,145288.0,447.4,12742.0,5379.0,12,1979,12,1979,OP
54888,TX,3460,Cedar Bayou,2019,1,Many,Many,Many,2792.9597270537865,22279439.130736478,47028.09858103062,Open,Brackish,Surface,Upper Galveston Bay,1257933.400415153,1495.0,207086.84502262445,-1220.0,12,1970,3,1972,OP
54888,TX,3460,Cedar Bayou,2019,2,Many,Many,Many,2792.9597270537865,22279439.130736478,47028.09858103062,Open,Brackish,Surface,Upper Galveston Bay,1257933.400415153,1495.0,207086.84502262445,-988.0,12,1970,3,1972,OP
54888,TX,3460,Cedar Bayou,2019,3,Many,Many,Many,644.0,1675.0,50.0,Open,Brackish,Surface,Upper Galveston Bay,303549.0,1495.0,26736.0,23682.0,12,1970,3,1972,OP
54888,TX,3460,Cedar Bayou,2019,4,Many,Many,Many,407.0,945.0,28.0,Open,Brackish,Surface,Upper Galveston Bay,1764890.0,1495.0,133556.0,122908.0,12,1970,3,1972,OP
54888,TX,3460,Cedar Bayou,2019,5,Many,Many,Many,381.0,1153.0,35.0,Open,Brackish,Surface,Upper Galveston Bay,2762637.0,1495.0,264798.0,250706.0,12,1970,3,1972,OP
54888,TX,3460,Cedar Bayou,2019,6,Many,Many,Many,425.0,1269.0,38.0,Open,Brackish,Surface,Upper Galveston Bay,3845825.0,1495.0,364784.0,344658.0,12,1970,3,1972,OP
54888,TX,3460,Cedar Bayou,2019,7,Many,Many,Many,637.0,2156.0,65.0,Open,Brackish,Surface,Upper Galveston Bay,2339133.0,1495.0,253822.0,237601.0,12,1970,3,1972,OP
54888,TX,3460,Cedar Bayou,2019,8,Many,Many,Many,331.0,988.0,30.0,Open,Brackish,Surface,Upper Galveston Bay,5104997.0,1495.0,479898.0,457274.0,12,1970,3,1972,OP
54888,TX,3460,Cedar Bayou,2019,9,Many,Many,Many,220.0,781.0,23.0,Open,Brackish,Surface,Upper Galveston Bay,4794934.0,1495.0,531741.0,509530.0,12,1970,3,1972,OP
54888,TX,3460,Cedar Bayou,2019,10,Many,Many,Many,342.0,988.0,30.0,Open,Brackish,Surface,Upper Galveston Bay,2704041.0,1495.0,249936.0,234652.0,12,1970,3,1972,OP
54888,TX,3460,Cedar Bayou,2019,11,Many,Many,Many,1104.0,1939.0,58.0,Open,Brackish,Surface,Upper Galveston Bay,150338.0,1495.0,10967.0,7921.0,12,1970,3,1972,OP
54888,TX,3460,Cedar Bayou,2019,12,Many,Many,Many,2792.9597270537865,22279439.130736478,47028.09858103062,Open,Brackish,Surface,Upper Galveston Bay,1257933.400415153,1495.0,207086.84502262445,-1175.0,12,1970,3,1972,OP
54888,TX,3468,Sam Bertron,2019,1,ST1,SRB1,C1,2792.9597270537865,22279439.130736478,47028.09858103062,Open,Fresh,Surface,Houston Ship Channel,1257933.400415153,118.0,207086.84502262445,184029.8795180723,3,1958,3,1958,RE
54888,TX,3468,Sam Bertron,2019,1,ST2,SRB2,C2,2792.9597270537865,22279439.130736478,47028.09858103062,Open,Fresh,Surface,Houston Ship Channel,1257933.400415153,174.0,207086.84502262445,184029.8795180723,4,1956,4,1956,RE
54888,TX,3469,T H Wharton,2019,1,Many,Many,C2,2792.9597270537865,22279439.130736478,47028.09858103062,Closed,Fresh,Ground,Wells,1257933.400415153,208.0,7625.0,6869.0,7,1972,8,1974,OP
54888,TX,3469,T H Wharton,2019,2,Many,Many,C2,2792.9597270537865,22279439.130736478,47028.09858103062,Closed,Fresh,Ground,Wells,1257933.400415153,208.0,8098.0,7457.0,7,1972,8,1974,OP
54888,TX,3469,T H Wharton,2019,3,Many,Many,C2,2792.9597270537865,22279439.130736478,47028.09858103062,Closed,Fresh,Ground,Wells,1257933.400415153,208.0,14887.0,13884.0,7,1972,8,1974,OP
54888,TX,3469,T H Wharton,2019,4,Many,Many,C2,2792.9597270537865,22279439.130736478,47028.09858103062,Closed,Fresh,Ground,Wells,1257933.400415153,208.0,17664.0,16621.0,7,1972,8,1974,OP
54888,TX,3469,T H Wharton,2019,5,Many,Many,C2,2792.9597270537865,22279439.130736478,47028.09858103062,Closed,Fresh,Ground,Wells,1257933.400415153,208.0,37603.0,35625.0,7,1972,8,1974,OP
54888,TX,3469,T H Wharton,2019,6,Many,Many,C2,2792.9597270537865,22279439.130736478,47028.09858103062,Closed,Fresh,Ground,Wells,1257933.400415153,208.0,27238.0,25714.0,7,1972,8,1974,OP
54888,TX,3469,T H Wharton,2019,7,Many,Many,C2,2792.9597270537865,22279439.130736478,47028.09858103062,Closed,Fresh,Ground,Wells,1257933.400415153,208.0,33474.0,31797.0,7,1972,8,1974,OP
54888,TX,3469,T H Wharton,2019,8,Many,Many,C2,2792.9597270537865,22279439.130736478,47028.09858103062,Closed,Fresh,Ground,Wells,1257933.400415153,208.0,43018.0,40948.0,7,1972,8,1974,OP
54888,TX,3469,T H Wharton,2019,9,Many,Many,C2,2792.9597270537865,22279439.130736478,47028.09858103062,Closed,Fresh,Ground,Wells,1257933.400415153,208.0,33660.0,31887.0,7,1972,8,1974,OP
54888,TX,3469,T H Wharton,2019,10,Many,Many,C2,2792.9597270537865,22279439.130736478,47028.09858103062,Closed,Fresh,Ground,Wells,1257933.400415153,208.0,18987.0,17751.0,7,1972,8,1974,OP
54888,TX,3469,T H Wharton,2019,11,Many,Many,C2,2792.9597270537865,22279439.130736478,47028.09858103062,Closed,Fresh,Ground,Wells,1257933.400415153,208.0,207086.84502262445,184029.8795180723,7,1972,8,1974,OP
54888,TX,3469,T H Wharton,2019,12,Many,Many,C2,2792.9597270537865,22279439.130736478,47028.09858103062,Closed,Fresh,Ground,Wells,1257933.400415153,208.0,444.0,62.0,7,1972,8,1974,OP
54888,TX,3470,W A Parish,2019,1,1,WAP1,C1,2792.9597270537865,22279439.130736478,47028.09858103062,Open,Fresh,Surface,Smithers Lake,1257933.400415153,169.0,207086.84502262445,-137.0,6,1958,6,1958,OP
54888,TX,3470,W A Parish,2019,2,1,WAP1,C1,2792.9597270537865,112020.0,47028.09858103062,Open,Fresh,Surface,Smithers Lake,3945.0,169.0,237.0,84.0,6,1958,6,1958,OP
54888,TX,3470,W A Parish,2019,3,1,WAP1,C1,2792.9597270537865,14359.0,47028.09858103062,Open,Fresh,Surface,Smithers Lake,57440.0,169.0,5535.0,5082.0,6,1958,6,1958,OP
54888,TX,3470,W A Parish,2019,4,1,WAP1,C1,2792.9597270537865,25098.0,47028.09858103062,Open,Fresh,Surface,Smithers Lake,71270.0,169.0,6337.0,5828.0,6,1958,6,1958,OP
54888,TX,3470,W A Parish,2019,5,1,WAP1,C1,2792.9597270537865,21412.0,47028.09858103062,Open,Fresh,Surface,Smithers Lake,144321.0,169.0,13281.0,12469.0,6,1958,6,1958,OP
54888,TX,3470,W A Parish,2019,6,1,WAP1,C1,2792.9597270537865,19687.0,47028.09858103062,Open,Fresh,Surface,Smithers Lake,220600.0,169.0,24435.0,22835.0,6,1958,6,1958,OP
54888,TX,3470,W A Parish,2019,7,1,WAP1,C1,2792.9597270537865,12411.0,47028.09858103062,Open,Fresh,Surface,Smithers Lake,323022.0,169.0,28098.0,26154.0,6,1958,6,1958,OP
54888,TX,3470,W A Parish,2019,8,1,WAP1,C1,2792.9597270537865,7075.0,47028.09858103062,Open,Fresh,Surface,Smithers Lake,661068.0,169.0,59381.0,55504.0,6,1958,6,1958,OP
54888,TX,3470,W A Parish,2019,9,1,WAP1,C1,2792.9597270537865,14470.0,47028.09858103062,Open,Fresh,Surface,Smithers Lake,334769.0,169.0,30409.0,28430.0,6,1958,6,1958,OP
54888,TX,3470,W A Parish,2019,10,1,WAP1,C1,2792.9597270537865,21422.0,47028.09858103062,Open,Fresh,Surface,Smithers Lake,151081.0,169.0,13168.0,11972.0,6,1958,6,1958,OP
54888,TX,3470,W A Parish,2019,11,1,WAP1,C1,2792.9597270537865,43958.0,47028.09858103062,Open,Fresh,Surface,Smithers Lake,22800.0,169.0,1901.0,1451.0,6,1958,6,1958,OP
54888,TX,3470,W A Parish,2019,12,1,WAP1,C1,2792.9597270537865,22279439.130736478,47028.09858103062,Open,Fresh,Surface,Smithers Lake,1257933.400415153,169.0,207086.84502262445,-151.0,6,1958,6,1958,OP
54888,TX,3470,W A Parish,2019,1,2,WAP2,C2,2792.9597270537865,22279439.130736478,47028.09858103062,Open,Fresh,Surface,Smithers Lake,1257933.400415153,169.0,207086.84502262445,-116.0,12,1958,12,1958,OP
54888,TX,3470,W A Parish,2019,2,2,WAP2,C2,2792.9597270537865,22279439.130736478,47028.09858103062,Open,Fresh,Surface,Smithers Lake,1257933.400415153,169.0,207086.84502262445,-108.0,12,1958,12,1958,OP
54888,TX,3470,W A Parish,2019,3,2,WAP2,C2,2792.9597270537865,22279439.130736478,47028.09858103062,Open,Fresh,Surface,Smithers Lake,1257933.400415153,169.0,207086.84502262445,-97.0,12,1958,12,1958,OP
54888,TX,3470,W A Parish,2019,4,2,WAP2,C2,2792.9597270537865,22279439.130736478,47028.09858103062,Open,Fresh,Surface,Smithers Lake,1257933.400415153,169.0,207086.84502262445,-133.0,12,1958,12,1958,OP
54888,TX,3470,W A Parish,2019,5,2,WAP2,C2,2792.9597270537865,76542.0,47028.09858103062,Open,Fresh,Surface,Smithers Lake,61560.0,169.0,4184.0,3109.0,12,1958,12,1958,OP
54888,TX,3470,W A Parish,2019,6,2,WAP2,C2,2792.9597270537865,91687.0,47028.09858103062,Open,Fresh,Surface,Smithers Lake,43724.0,169.0,8197.0,6995.0,12,1958,12,1958,OP
54888,TX,3470,W A Parish,2019,7,2,WAP2,C2,2792.9597270537865,12003.0,47028.09858103062,Open,Fresh,Surface,Smithers Lake,347921.0,169.0,29116.0,27131.0,12,1958,12,1958,OP
54888,TX,3470,W A Parish,2019,8,2,WAP2,C2,2792.9597270537865,6160.0,47028.09858103062,Open,Fresh,Surface,Smithers Lake,759218.0,169.0,64004.0,60556.0,12,1958,12,1958,OP
54888,TX,3470,W A Parish,2019,9,2,WAP2,C2,2792.9597270537865,13095.0,47028.09858103062,Open,Fresh,Surface,Smithers Lake,369935.0,169.0,30750.0,28482.0,12,1958,12,1958,OP
54888,TX,3470,W A Parish,2019,10,2,WAP2,C2,2792.9597270537865,26483.0,47028.09858103062,Open,Fresh,Surface,Smithers Lake,138239.0,169.0,11420.0,10204.0,12,1958,12,1958,OP
54888,TX,3470,W A Parish,2019,11,2,WAP2,C2,2792.9597270537865,28413.0,47028.09858103062,Open,Fresh,Surface,Smithers Lake,35274.0,169.0,2832.0,2411.0,12,1958,12,1958,OP
54888,TX,3470,W A Parish,2019,12,2,WAP2,C2,2792.9597270537865,22279439.130736478,47028.09858103062,Open,Fresh,Surface,Smithers Lake,1257933.400415153,169.0,207086.84502262445,-189.0,12,1958,12,1958,OP
54888,TX,3470,W A Parish,2019,1,3,WAP3,C3,2792.9597270537865,81698.0,47028.09858103062,Open,Fresh,Surface,Smithers Lake,7974.0,273.0,12.0,-530.0,3,1961,3,1961,OP
54888,TX,3470,W A Parish,2019,2,3,WAP3,C3,2792.9597270537865,29194.0,47028.09858103062,Open,Fresh,Surface,Smithers Lake,57670.0,273.0,5106.0,4377.0,3,1961,3,1961,OP
54888,TX,3470,W A Parish,2019,3,3,WAP3,C3,2792.9597270537865,3672.0,47028.09858103062,Open,Fresh,Surface,Smithers Lake,71772.0,273.0,6887.0,6204.0,3,1961,3,1961,OP
54888,TX,3470,W A Parish,2019,4,3,WAP3,C3,2792.9597270537865,22279439.130736478,47028.09858103062,Open,Fresh,Surface,Smithers Lake,1257933.400415153,273.0,207086.84502262445,-432.0,3,1961,3,1961,OP
54888,TX,3470,W A Parish,2019,5,3,WAP3,C3,2792.9597270537865,26853.0,47028.09858103062,Open,Fresh,Surface,Smithers Lake,88730.0,273.0,7619.0,6286.0,3,1961,3,1961,OP
54888,TX,3470,W A Parish,2019,6,3,WAP3,C3,2792.9597270537865,26994.0,47028.09858103062,Open,Fresh,Surface,Smithers Lake,240934.0,273.0,27842.0,24699.0,3,1961,3,1961,OP
54888,TX,3470,W A Parish,2019,7,3,WAP3,C3,2792.9597270537865,19733.0,47028.09858103062,Open,Fresh,Surface,Smithers Lake,310573.0,273.0,28573.0,25592.0,3,1961,3,1961,OP
54888,TX,3470,W A Parish,2019,8,3,WAP3,C3,2792.9597270537865,9593.0,47028.09858103062,Open,Fresh,Surface,Smithers Lake,769169.0,273.0,69596.0,64749.0,3,1961,3,1961,OP
54888,TX,3470,W A Parish,2019,9,3,WAP3,C3,2792.9597270537865,14222.0,47028.09858103062,Open,Fresh,Surface,Smithers Lake,537361.0,273.0,50052.0,46086.0,3,1961,3,1961,OP
54888,TX,3470,W A Parish,2019,10,3,WAP3,C3,2792.9597270537865,20070.0,47028.09858103062,Open,Fresh,Surface,Smithers Lake,260781.0,273.0,23647.0,21090.0,3,1961,3,1961,OP
54888,TX,3470,W A Parish,2019,11,3,WAP3,C3,2792.9597270537865,20938.0,47028.09858103062,Open,Fresh,Surface,Smithers Lake,57334.0,273.0,5103.0,4259.0,3,1961,3,1961,OP
54888,TX,3470,W A Parish,2019,12,3,WAP3,C3,2792.9597270537865,22279439.130736478,47028.09858103062,Open,Fresh,Surface,Smithers Lake,1257933.400415153,273.0,207086.84502262445,-250.0,3,1961,3,1961,OP
54888,TX,3470,W A Parish,2019,1,4,WAP4,C4,2792.9597270537865,22279439.130736478,47028.09858103062,Open,Fresh,Surface,Smithers Lake,1257933.400415153,552.0,207086.84502262445,-496.0,6,1968,6,1968,OP
54888,TX,3470,W A Parish,2019,2,4,WAP4,C4,2792.9597270537865,30314.0,47028.09858103062,Open,Fresh,Surface,Smithers Lake,120176.0,552.0,10718.0,9007.0,6,1968,6,1968,OP
54888,TX,3470,W A Parish,2019,3,4,WAP4,C4,2792.9597270537865,6421.0,47028.09858103062,Open,Fresh,Surface,Smithers Lake,74681.0,552.0,6629.0,5756.0,6,1968,6,1968,OP
54888,TX,3470,W A Parish,2019,4,4,WAP4,C4,2792.9597270537865,22279439.130736478,47028.09858103062,Open,Fresh,Surface,Smithers Lake,1257933.400415153,552.0,207086.84502262445,-188.0,6,1968,6,1968,OP
54888,TX,3470,W A Parish,2019,5,4,WAP4,C4,2792.9597270537865,26138.0,47028.09858103062,Open,Fresh,Surface,Smithers Lake,315956.0,552.0,28472.0,24619.0,6,1968,6,1968,OP
54888,TX,3470,W A Parish,2019,6,4,WAP4,C4,2792.9597270537865,18464.0,47028.09858103062,Open,Fresh,Surface,Smithers Lake,661883.0,552.0,83035.0,76990.0,6,1968,6,1968,OP
54888,TX,3470,W A Parish,2019,7,4,WAP4,C4,2792.9597270537865,9550.0,47028.09858103062,Open,Fresh,Surface,Smithers Lake,1185871.0,552.0,110252.0,104210.0,6,1968,6,1968,OP
54888,TX,3470,W A Parish,2019,8,4,WAP4,C4,2792.9597270537865,7446.0,47028.09858103062,Open,Fresh,Surface,Smithers Lake,1803103.0,552.0,168491.0,161479.0,6,1968,6,1968,OP
54888,TX,3470,W A Parish,2019,9,4,WAP4,C4,2792.9597270537865,11026.0,47028.09858103062,Open,Fresh,Surface,Smithers Lake,1261200.0,552.0,121485.0,114784.0,6,1968,6,1968,OP
54888,TX,3470,W A Parish,2019,10,4,WAP4,C4,2792.9597270537865,10451.0,47028.09858103062,Open,Fresh,Surface,Smithers Lake,407219.0,552.0,38873.0,37058.0,6,1968,6,1968,OP
54888,TX,3470,W A Parish,2019,11,4,WAP4,C4,2792.9597270537865,22279439.130736478,47028.09858103062,Open,Fresh,Surface,Smithers Lake,1257933.400415153,552.0,207086.84502262445,184029.8795180723,6,1968,6,1968,OP
54888,TX,3470,W A Parish,2019,12,4,WAP4,C4,2792.9597270537865,22279439.130736478,47028.09858103062,Open,Fresh,Surface,Smithers Lake,1257933.400415153,552.0,207086.84502262445,-108.0,6,1968,6,1968,OP
54888,TX,3470,W A Parish,2019,1,5,WAP5,C5,2792.9597270537865,4429.0,47028.09858103062,Open,Fresh,Surface,Smithers Lake,3233937.0,664.0,338662.0,313358.0,12,1977,12,1977,OP
54888,TX,3470,W A Parish,2019,2,5,WAP5,C5,2792.9597270537865,4983.0,47028.09858103062,Open,Fresh,Surface,Smithers Lake,2597356.0,664.0,274044.0,253091.0,12,1977,12,1977,OP
